lemma,language_code,status
next to prep. a1,en,PENDING
nice adj. a1,en,PENDING
night n. a1,en,PENDING
nightmare n. b2,en,PENDING
nine number a1,en,PENDING
nineteen number a1,en,PENDING
ninety number a1,en,PENDING
"no exclam., det. a1",en,PENDING
no one pron. a1,en,PENDING
nobody pron. a1,en,PENDING
noise n. a2,en,PENDING
noisy adj. a2,en,PENDING
none pron. a2,en,PENDING
nor adv. b1,en,PENDING
nor conj. b1,en,PENDING
"normal adj. a2, n. b1",en,PENDING
normally adv. a2,en,PENDING
"north n., adj., adv. a1",en,PENDING
northern adj. b1,en,PENDING
nose n. a1,en,PENDING
not adv. a1,en,PENDING
"note n. a1, v. b1",en,PENDING
nothing pron. a1,en,PENDING
"notice v., n. a2",en,PENDING
notion n. b2,en,PENDING
novel n. a2,en,PENDING
november n. a1,en,PENDING
"now adv. a1, conj. b1",en,PENDING
nowhere adv. a2,en,PENDING
nuclear adj. b1,en,PENDING
"number a1, adv. a2",en,PENDING
"number n. a1, v. a2",en,PENDING
numerous adj. b2,en,PENDING
nurse n. a1,en,PENDING
nut n. a2,en,PENDING
obey v. b2,en,PENDING
"object n. a1, v. b2",en,PENDING
"objective n., adj. b2",en,PENDING
obligation n. b2,en,PENDING
observation n. b2,en,PENDING
observe v. b2,en,PENDING
obtain v. b2,en,PENDING
obvious adj. b1,en,PENDING
obviously adv. b1,en,PENDING
occasion n. b1,en,PENDING
occasionally adv. b2,en,PENDING
occur v. b1,en,PENDING
ocean n. a2,en,PENDING
october n. a1,en,PENDING
odd adj. b1,en,PENDING
of prep. a1,en,PENDING
"off adv., prep. a1",en,PENDING
offence n. b2,en,PENDING
offend v. b2,en,PENDING
offensive adj. b2,en,PENDING
"offer v., n. a2",en,PENDING
office n. a1,en,PENDING
officer n. a2,en,PENDING
"official adj. b1, n. b2",en,PENDING
often adv. a1,en,PENDING
oh exclam. a1,en,PENDING
oil n. a2,en,PENDING
"ok exclam., adj. a1",en,PENDING
"ok exclam., adv. a1",en,PENDING
old adj. a1,en,PENDING
old-fashioned adj. b1,en,PENDING
"on prep., adv. a1",en,PENDING
"once adv. a1, conj. b1",en,PENDING
"one det., pron. a1",en,PENDING
one number pron. a1,en,PENDING
onion n. a1,en,PENDING
"online adj., adv. a1",en,PENDING
"only adj., adv. a1",en,PENDING
onto prep. a2,en,PENDING
"open adj., v. a1",en,PENDING
opening n. b2,en,PENDING
operate v. b2,en,PENDING
operation n. b1,en,PENDING
opinion n. a1,en,PENDING
opponent n. b2,en,PENDING
opportunity n. a2,en,PENDING
oppose v. b2,en,PENDING
opposed adj. b2,en,PENDING
"opposite adj., adv., prep., n. a1",en,PENDING
opposition n. b2,en,PENDING
option n. a2,en,PENDING
or conj. a1,en,PENDING
"orange n., adj. a1",en,PENDING
"order n., v. a1",en,PENDING
ordinary adj. a2,en,PENDING
organ n. b2,en,PENDING
organization n. a2,en,PENDING
organize v. a2,en,PENDING
organized adj. b1,en,PENDING
organizer n. b1,en,PENDING
origin n. b2,en,PENDING
"original adj. a2, n.b1",en,PENDING
originally adv. b1,en,PENDING
other adj. a1,en,PENDING
other pron. a1,en,PENDING
otherwise adv. b2,en,PENDING
ought modal v. b1,en,PENDING
our det. a1,en,PENDING
ours pron. b1,en,PENDING
ourselves pron. a2,en,PENDING
out adv. a1,en,PENDING
out prep. a1,en,PENDING
outcome n. b2,en,PENDING
outdoor adj. b1,en,PENDING
outdoors adv. b1,en,PENDING
outer adj. b2,en,PENDING
"outline n., v. b2",en,PENDING
"outside adv. a1, prep., nou",en,PENDING
oven n. a2,en,PENDING
"over prep., adv. a1",en,PENDING
"overall adj., adv. b2",en,PENDING
owe v. b2,en,PENDING
"own adj. a1, v. a2",en,PENDING
"own pron. a1, v. a2",en,PENDING
owner n. a2,en,PENDING
o’clock adv. a1,en,PENDING
"pace n., v. b2",en,PENDING
"pack v. a2, n. b1",en,PENDING
"package n. b1, v. b2",en,PENDING
page n. a1,en,PENDING
pain n. a2,en,PENDING
painful adj. b1,en,PENDING
"paint v., n. a1",en,PENDING
painter n. a2,en,PENDING
painting n. a1,en,PENDING
pair n. a1,en,PENDING
palace n. a2,en,PENDING
pale adj. b1,en,PENDING
pan n. b1,en,PENDING
panel n. b2,en,PENDING
pants n. a2,en,PENDING
paper n. a1,en,PENDING
paragraph n. a1,en,PENDING
parent n. a1,en,PENDING
"park n., v. a1",en,PENDING
parking n. a2,en,PENDING
parliament n. b2,en,PENDING
part n. a1,en,PENDING
participant n. b2,en,PENDING
participate v. b1,en,PENDING
particular adj. a2,en,PENDING
particularly adv. b1,en,PENDING
partly adv. b2,en,PENDING
partner n. a1,en,PENDING
party n. a1,en,PENDING
"pass v. a2, n. b1",en,PENDING
passage n. b2,en,PENDING
passenger n. a2,en,PENDING
passion n. b1,en,PENDING
passport n. a1,en,PENDING
"past adj., n., prep. a1, adv. a2",en,PENDING
path n. b1,en,PENDING
"patient n. a2, adj. b2",en,PENDING
pattern n. a2,en,PENDING
"pay v. a1, n. a2",en,PENDING
payment n. b1,en,PENDING
peace n. a2,en,PENDING
peaceful adj. b1,en,PENDING
pen n. a1,en,PENDING
pencil n. a1,en,PENDING
penny n. a2,en,PENDING
pension1 n. b2,en,PENDING
people n. a1,en,PENDING
pepper n. a1,en,PENDING
"per cent n., adj. a2",en,PENDING
"per cent n., adv. a2",en,PENDING
per prep. a2,en,PENDING
percentage n. b1,en,PENDING
perfect adj. a1,en,PENDING
perfectly adv. b1,en,PENDING
perform v. a2,en,PENDING
performance n. b1,en,PENDING
perhaps adv. a2,en,PENDING
period n. a1,en,PENDING
permanent adj. b2,en,PENDING
permission n. a2,en,PENDING
"permit v., n. b2",en,PENDING
person n. a1,en,PENDING
personal adj. a1,en,PENDING
personality n. a2,en,PENDING
personally adv. b1,en,PENDING
perspective n. b2,en,PENDING
persuade v. b1,en,PENDING
pet n. a2,en,PENDING
petrol n. a2,en,PENDING
phase n. b2,en,PENDING
phenomenon n. b2,en,PENDING
philosophy n. b2,en,PENDING
"phone n., v. a1",en,PENDING
photo n. a1,en,PENDING
"photograph n. a1, v. a2",en,PENDING
photographer n. b1,en,PENDING
photography n. b1,en,PENDING
phrase n. a1,en,PENDING
physical adj. a2,en,PENDING
physics n. a2,en,PENDING
piano n. a1,en,PENDING
"pick v. a2, n. b2",en,PENDING
"picture n. a1, v. b2",en,PENDING
piece n. a1,en,PENDING
pig n. a1,en,PENDING
"pile n., v. b2",en,PENDING
pilot n. a2,en,PENDING
"pin n., v. b1",en,PENDING
"pink adj., n. a1",en,PENDING
pipe n. b1,en,PENDING
pitch n. b2,en,PENDING
"place n. a1, v. b1",en,PENDING
plain adj. b2,en,PENDING
"plan n., v. a1",en,PENDING
plane n. a1,en,PENDING
planet n. a2,en,PENDING
planning n. b1,en,PENDING
"plant n. a1, v. a2",en,PENDING
"plastic n., adj. a2",en,PENDING
plate n. a2,en,PENDING
platform n. a2,en,PENDING
"play v., n. a1",en,PENDING
player n. a1,en,PENDING
pleasant adj. b1,en,PENDING
"please exclam. a1, v. a2",en,PENDING
pleased adj. a2,en,PENDING
pleasure n. b1,en,PENDING
plenty pron. b1,en,PENDING
"plot n. b1, v. b2",en,PENDING
"plus1 prep. b1, adj., conj., n. b2",en,PENDING
pocket n. a2,en,PENDING
poem n. b1,en,PENDING
poet n. b1,en,PENDING
poetry n. b1,en,PENDING
"point n. a1, v. b1",en,PENDING
pointed adj. b2,en,PENDING
"poison n., v. b1",en,PENDING
poisonous adj. b1,en,PENDING
police n. a1,en,PENDING
policeman n. a1,en,PENDING
policy n. b1,en,PENDING
polite adj. a2,en,PENDING
political adj. b1,en,PENDING
politician n. b1,en,PENDING
politics n. b1,en,PENDING
pollution n. a2,en,PENDING
pool n. a1,en,PENDING
poor adj. a1,en,PENDING
"pop n., adj. a2",en,PENDING
popular adj. a1,en,PENDING
popularity n. b2,en,PENDING
population n. a2,en,PENDING
port n. b1,en,PENDING
portrait n. b1,en,PENDING
pose v. b2,en,PENDING
"position n. a2, v. b2",en,PENDING
"positive adj. a1, n. b2",en,PENDING
possess v. b2,en,PENDING
possession n. a2,en,PENDING
possibility n. a2,en,PENDING
possible adj. a1,en,PENDING
possibly adv. b1,en,PENDING
"post n., v. a1",en,PENDING
poster n. a2,en,PENDING
pot n. b1,en,PENDING
potato n. a1,en,PENDING
"potential adj., n. b2",en,PENDING
pound n. a1,en,PENDING
pour v. b1,en,PENDING
poverty n. b1,en,PENDING
powder n. b1,en,PENDING
"power n. a2, v. b2",en,PENDING
powerful adj. b1,en,PENDING
practical adj. b1,en,PENDING
practice n. a1,en,PENDING
practise v. a1,en,PENDING
"praise n., v. b2",en,PENDING
pray v. b1,en,PENDING
prayer n. b1,en,PENDING
predict v. a2,en,PENDING
prediction n. b1,en,PENDING
prefer v. a1,en,PENDING
pregnant adj. b2,en,PENDING
preparation n. b2,en,PENDING
prepare v. a1,en,PENDING
prepared adj. b1,en,PENDING
presence n. b2,en,PENDING
"present adj., n. a1, v. a2",en,PENDING
presentation n. b1,en,PENDING
preserve v. b2,en,PENDING
president n. a2,en,PENDING
"press v., n. b1",en,PENDING
pressure n. b1,en,PENDING
pretend v. b1,en,PENDING
"pretty adj., adv. a1",en,PENDING
prevent v. a2,en,PENDING
previous adj. b1,en,PENDING
previously adv. b1,en,PENDING
"price n. a1, v. b2",en,PENDING
priest n. b1,en,PENDING
primary adj. b1,en,PENDING
prime adj. b2,en,PENDING
prince n. b1,en,PENDING
princess n. b1,en,PENDING
principle n. b2,en,PENDING
"print v. a2, n. b2",en,PENDING
printer n. a2,en,PENDING
printing n. b1,en,PENDING
priority n. b2,en,PENDING
prison n. a2,en,PENDING
prisoner n. b1,en,PENDING
privacy n. b2,en,PENDING
private adj. b1,en,PENDING
prize n. a2,en,PENDING
probably adv. a1,en,PENDING
problem n. a1,en,PENDING
procedure n. b2,en,PENDING
"process n. a2, v. b2",en,PENDING
"produce v. a2, v. b2",en,PENDING
producer n. b1,en,PENDING
product n. a1,en,PENDING
production n. b1,en,PENDING
profession n. b1,en,PENDING
"professional adj. a2, n. b2",en,PENDING
professor n. a2,en,PENDING
profile n. a2,en,PENDING
profit n. b1,en,PENDING
"program n. a2, v. b1",en,PENDING
programme n. a1,en,PENDING
"progress n. a2, v. b2",en,PENDING
"project n. a1, v. b2",en,PENDING
"promise v., n. a2",en,PENDING
promote v. b1,en,PENDING
pronounce v. a2,en,PENDING
proof n. b2,en,PENDING
proper adj. b1,en,PENDING
properly adv. b1,en,PENDING
property n. b1,en,PENDING
proposal n. b2,en,PENDING
propose v. b2,en,PENDING
prospect n. b2,en,PENDING
protect v. a2,en,PENDING
protection n. b2,en,PENDING
"protest n., v. b1",en,PENDING
proud adj. b1,en,PENDING
prove v. b1,en,PENDING
provide v. a2,en,PENDING
psychologist n. b2,en,PENDING
psychology n. b2,en,PENDING
pub n. a2,en,PENDING
"public adj., n. a2",en,PENDING
publication n. b2,en,PENDING
publish v. a2,en,PENDING
"pull v. a2, n. b1",en,PENDING
punish v. b1,en,PENDING
punishment n. b1,en,PENDING
pupil n. b2,en,PENDING
"purchase n., v. b2",en,PENDING
pure adj. b2,en,PENDING
"purple adj., n. a1",en,PENDING
purpose n. a2,en,PENDING
pursue v. b2,en,PENDING
"push v. a2, n. b1",en,PENDING
put v. a1,en,PENDING
qualification n. b1,en,PENDING
qualified adj. b1,en,PENDING
qualify v. b1,en,PENDING
quality n. a2,en,PENDING
quantity n. a2,en,PENDING
quarter n. a1,en,PENDING
queen n. a2,en,PENDING
"question n. a1, v. a2",en,PENDING
"queue n., v. b1",en,PENDING
quick adj. a1,en,PENDING
quickly adv. a1,en,PENDING
quiet adj. a1,en,PENDING
quietly adv. a2,en,PENDING
quit v. b1,en,PENDING
quite adv. a1,en,PENDING
quotation n. b1,en,PENDING
"quote v., n. b1",en,PENDING
"race competition n., v. a2",en,PENDING
race n. b1,en,PENDING
"race n., v. a2",en,PENDING
race people n. b1,en,PENDING
racing n. b1,en,PENDING
radio n. a1,en,PENDING
railway n. a2,en,PENDING
"rain n., v. a1",en,PENDING
raise v. a2,en,PENDING
"range n. b1, v. b2",en,PENDING
"rank n., v. b2",en,PENDING
rapid adj. b2,en,PENDING
rapidly adv. b2,en,PENDING
rare adj. b1,en,PENDING
rarely adv. b1,en,PENDING
"rate n. a2, v. b2",en,PENDING
rather adv. a2,en,PENDING
raw adj. b2,en,PENDING
"reach v. a2, n. b2",en,PENDING
react v. a2,en,PENDING
reaction n. b1,en,PENDING
read v. a1,en,PENDING
reader n. a1,en,PENDING
reading n. a1,en,PENDING
ready adj. a1,en,PENDING
real adj. a1,en,PENDING
realistic adj. b2,en,PENDING
reality n. b1,en,PENDING
realize v. a2,en,PENDING
really adv. a1,en,PENDING
reason n. a1,en,PENDING
reasonable adj. b2,en,PENDING
recall v. b2,en,PENDING
receipt n. b1,en,PENDING
receive v. a2,en,PENDING
recent adj. a2,en,PENDING
recently adv. a2,en,PENDING
reception n. a2,en,PENDING
recipe n. a2,en,PENDING
recognize v. a2,en,PENDING
recommend v. a2,en,PENDING
recommendation n. b1,en,PENDING
"record n., v. a2",en,PENDING
recording n. a2,en,PENDING
recover v. b2,en,PENDING
recycle v. a2,en,PENDING
"red adj., n. a1",en,PENDING
reduce v. a2,en,PENDING
reduction n. b2,en,PENDING
refer v. a2,en,PENDING
reference n. b1,en,PENDING
reflect v. b1,en,PENDING
refuse1 v. a2,en,PENDING
"regard v., n. b2",en,PENDING
region n. a2,en,PENDING
regional adj. b2,en,PENDING
"register v., n. b2",en,PENDING
"regret v., n. b2",en,PENDING
regular adj. a2,en,PENDING
regularly adv. b1,en,PENDING
regulation n. b2,en,PENDING
reject v. b1,en,PENDING
relate v. b1,en,PENDING
related adj. b1,en,PENDING
relation n. b1,en,PENDING
relationship n. a2,en,PENDING
"relative adj., n. b1",en,PENDING
relatively adv. b2,en,PENDING
relax v. a1,en,PENDING
relaxed adj. b1,en,PENDING
relaxing adj. b1,en,PENDING
"release v., n. b1",en,PENDING
relevant adj. b2,en,PENDING
reliable adj. b1,en,PENDING
relief n. b2,en,PENDING
religion n. b1,en,PENDING
religious adj. b1,en,PENDING
rely v. b2,en,PENDING
remain v. b1,en,PENDING
"remark n., v. b2",en,PENDING
remember v. a1,en,PENDING
remind v. b1,en,PENDING
remote adj. b1,en,PENDING
remove v. a2,en,PENDING
"rent n., v. b1",en,PENDING
"repair v. a2, n. b1",en,PENDING
"repeat v. a1, n. b1",en,PENDING
repeated adj. b1,en,PENDING
replace v. a2,en,PENDING
"reply v., n. a2",en,PENDING
"report n. a1, v. a2",en,PENDING
reporter n. a2,en,PENDING
represent v. b1,en,PENDING
"representative n., adj. b2",en,PENDING
reputation n. b2,en,PENDING
"request n. a2, v. b1",en,PENDING
require v. b1,en,PENDING
requirement n. b2,en,PENDING
"rescue v., n. b2",en,PENDING
"research n., v. a2",en,PENDING
researcher n. a2,en,PENDING
reservation n. b1,en,PENDING
"reserve n., v. b2",en,PENDING
"resident n., adj. b2",en,PENDING
resist v. b2,en,PENDING
resolve v. b2,en,PENDING
resort n. b2,en,PENDING
resource n. b1,en,PENDING
"respect n., v. b1",en,PENDING
respond v. a2,en,PENDING
response n. a2,en,PENDING
responsibility n. b1,en,PENDING
responsible adj. b1,en,PENDING
rest n. a2,en,PENDING
"rest n., v. a2",en,PENDING
"rest relax n., v. a2",en,PENDING
rest remaining part n. a2,en,PENDING
"rest sleep n., v. a2",en,PENDING
restaurant n. a1,en,PENDING
"result n. a1, v. b1",en,PENDING
retain v. b2,en,PENDING
retire v. b1,en,PENDING
retired adj. b1,en,PENDING
"return v., n. a1",en,PENDING
reveal v. b2,en,PENDING
"review n., v. a2",en,PENDING
revise v. b1,en,PENDING
revolution n. b2,en,PENDING
"reward n., v. b2",en,PENDING
rhythm n. b2,en,PENDING
rice n. a1,en,PENDING
rich adj. a1,en,PENDING
rid v. b2,en,PENDING
"ride v. a1, n. a2",en,PENDING
"right adj., adv., n. a1",en,PENDING
ring1 n. a2,en,PENDING
"ring2 v. a2, n. b1",en,PENDING
"rise v. a2, n. b1",en,PENDING
"risk n., v. b1",en,PENDING
river n. a1,en,PENDING
road n. a1,en,PENDING
robot n. b1,en,PENDING
rock music n. a2,en,PENDING
rock n. a2,en,PENDING
rock stone n. a2,en,PENDING
role n. a2,en,PENDING
"roll v., n. b1",en,PENDING
romantic adj. b1,en,PENDING
roof n. a2,en,PENDING
room n. a1,en,PENDING
root n. b2,en,PENDING
rope n. b1,en,PENDING
rough adj. b1,en,PENDING
"round adj., adv., prep. a2, n. b2",en,PENDING
route n. a2,en,PENDING
"routine n. a1, adj. b2",en,PENDING
row1 n. b1,en,PENDING
royal adj. b1,en,PENDING
rub v. b2,en,PENDING
"rubber n., adj. b2",en,PENDING
rubbish n. a2,en,PENDING
rude adj. a2,en,PENDING
rugby n. b1,en,PENDING
"rule n. a1, v. b1",en,PENDING
"run v. a1, n. a2",en,PENDING
runner n. a2,en,PENDING
running n. a2,en,PENDING
rural adj. b2,en,PENDING
"rush v., n. b2",en,PENDING
sad adj. a1,en,PENDING
sadly adv. a2,en,PENDING
safe adj. a2,en,PENDING
safety n. b1,en,PENDING
"sail v. a2, n. b1",en,PENDING
sailing n. a2,en,PENDING
sailor n. b1,en,PENDING
salad n. a1,en,PENDING
salary n. a2,en,PENDING
sale n. a2,en,PENDING
salt n. a1,en,PENDING
"same adj., pron., adv. a1",en,PENDING
"sample n. b1, v. b2",en,PENDING
sand n. b1,en,PENDING
sandwich n. a1,en,PENDING
satellite n. b2,en,PENDING
satisfied adj. b2,en,PENDING
satisfy v. b2,en,PENDING
saturday n. a1,en,PENDING
sauce n. a2,en,PENDING
save v. a2,en,PENDING
saving n. b2,en,PENDING
say v. a1,en,PENDING
scale n. b2,en,PENDING
scan v. b1,en,PENDING
scared adj. a2,en,PENDING
scary adj. a2,en,PENDING
scene n. a2,en,PENDING
"schedule n. a2, v. b2",en,PENDING
scheme n. b2,en,PENDING
school n. a1,en,PENDING
science n. a1,en,PENDING
scientific adj. b1,en,PENDING
scientist n. a1,en,PENDING
"score v., n. a2",en,PENDING
"scream v., n. b2",en,PENDING
"screen n. a2, v. b2",en,PENDING
script n. b1,en,PENDING
sculpture n. b1,en,PENDING
sea n. a1,en,PENDING
"search n., v. a2",en,PENDING
season n. a2,en,PENDING
"seat n. a2, v. b2",en,PENDING
second1 det.,en,PENDING
second1 n. a1,en,PENDING
second1 next after the first det.,en,PENDING
second1 unit of time n. a1,en,PENDING
secondary adj. b1,en,PENDING
secondly adv. a2,en,PENDING
"secret adj., n. a2",en,PENDING
secretary n. a2,en,PENDING
section n. a1,en,PENDING
sector n. b2,en,PENDING
"secure v., adj. b2",en,PENDING
security n. b1,en,PENDING
see v. a1,en,PENDING
seed n. b1,en,PENDING
seek v. b2,en,PENDING
seem v. a2,en,PENDING
select v. b2,en,PENDING
selection n. b2,en,PENDING
self n. b2,en,PENDING
sell v. a1,en,PENDING
send v. a1,en,PENDING
senior adj. b2,en,PENDING
"sense n. a2, v. b2",en,PENDING
sensible adj. b1,en,PENDING
sensitive adj. b2,en,PENDING
"sentence n. a1, v. b2",en,PENDING
"separate adj. a2, v. b1",en,PENDING
september n. a1,en,PENDING
sequence n. b2,en,PENDING
series n. a2,en,PENDING
serious adj. a2,en,PENDING
seriously adv. b1,en,PENDING
servant n. b1,en,PENDING
serve v. a2,en,PENDING
service n. a2,en,PENDING
session n. b2,en,PENDING
set group n. b1,en,PENDING
set n. b1,en,PENDING
set put v. b1,en,PENDING
set v. b1,en,PENDING
setting n. b1,en,PENDING
settle v. b2,en,PENDING
seven number a1,en,PENDING
seventeen number a1,en,PENDING
seventy number a1,en,PENDING
several det. a2,en,PENDING
several pron. a2,en,PENDING
severe adj. b2,en,PENDING
sex n. b1,en,PENDING
sexual adj. b1,en,PENDING
shade n. b2,en,PENDING
shadow n. b2,en,PENDING
"shake v. a2, n. b1",en,PENDING
shall modal v. a2,en,PENDING
shallow adj. b2,en,PENDING
shame n. b2,en,PENDING
"shape n. a2, v. b2",en,PENDING
"share v. a1, n. b1",en,PENDING
sharp adj. b1,en,PENDING
she pron. a1,en,PENDING
sheep n. a1,en,PENDING
sheet n. a2,en,PENDING
shelf n. b1,en,PENDING
shell n. b1,en,PENDING
"shelter n., v. b2",en,PENDING
"shift n. b1, v. b2",en,PENDING
shine v. b1,en,PENDING
shiny adj. b1,en,PENDING
"ship n. a2, v. b2",en,PENDING
shirt n. a1,en,PENDING
"shock n., v. b2",en,PENDING
shocked adj. b2,en,PENDING
shoe n. a1,en,PENDING
shoot v. b1,en,PENDING
shooting n. b2,en,PENDING
"shop n., v. a1",en,PENDING
shopping n. a1,en,PENDING
short adj. a1,en,PENDING
shot n. b2,en,PENDING
should modal v. a1,en,PENDING
shoulder n. a2,en,PENDING
"shout v., n. a2",en,PENDING
"show v., n. a1",en,PENDING
shower n. a1,en,PENDING
"shut v., adj. a2",en,PENDING
shy adj. b1,en,PENDING
sick adj. a1,en,PENDING
side n. a2,en,PENDING
sight n. b1,en,PENDING
"sign n., v. a2",en,PENDING
"signal n., v. b1",en,PENDING
significant adj. b2,en,PENDING
significantly adv. b2,en,PENDING
silence n. b2,en,PENDING
silent adj. b1,en,PENDING
silk n. b2,en,PENDING
silly adj. b1,en,PENDING
"silver n., adj. a2",en,PENDING
similar adj. a1,en,PENDING
similarity n. b1,en,PENDING
similarly adv. b1,en,PENDING
simple adj. a2,en,PENDING
simply adv. b1,en,PENDING
"since prep., conj. a2, adv. b1",en,PENDING
sincere adj. b2,en,PENDING
sing v. a1,en,PENDING
singer n. a1,en,PENDING
singing n. a2,en,PENDING
"single adj., n. a2",en,PENDING
sink v. b1,en,PENDING
sir n. a2,en,PENDING
sister n. a1,en,PENDING
sit v. a1,en,PENDING
site n. a2,en,PENDING
situation n. a1,en,PENDING
six number a1,en,PENDING
sixteen number a1,en,PENDING
sixty number a1,en,PENDING
size n. a2,en,PENDING
"ski v., n. a2",en,PENDING
skiing n. a2,en,PENDING
skill n. a1,en,PENDING
skin n. a2,en,PENDING
skirt n. a1,en,PENDING
sky n. a2,en,PENDING
slave n. b2,en,PENDING
"sleep v. a1, n. a2",en,PENDING
"slice n., v. b1",en,PENDING
"slide v., n. b2",en,PENDING
slight adj. b2,en,PENDING
slightly adv. b1,en,PENDING
slip v. b2,en,PENDING
"slope n., v. b2",en,PENDING
"slow adj. a1, v. b1",en,PENDING
slowly adv. a2,en,PENDING
small adj. a1,en,PENDING
smart adj. b1,en,PENDING
"smell v., n. a2",en,PENDING
"smile v., n. a2",en,PENDING
"smoke n., v. a2",en,PENDING
smoking n. a2,en,PENDING
smooth adj. b1,en,PENDING
snake n. a1,en,PENDING
"snow n., v. a1",en,PENDING
"so adv., conj. a1",en,PENDING
soap n. a2,en,PENDING
soccer n. a2,en,PENDING
social adj. a2,en,PENDING
society n. a2,en,PENDING
sock n. a2,en,PENDING
soft adj. a2,en,PENDING
software n. b1,en,PENDING
soil n. b1,en,PENDING
solar adj. b2,en,PENDING
soldier n. a2,en,PENDING
"solid adj., n. b1",en,PENDING
solution n. a2,en,PENDING
solve v. a2,en,PENDING
"some det., pron. a1",en,PENDING
somebody pron. a1,en,PENDING
someone pron. a1,en,PENDING
something pron. a1,en,PENDING
sometimes adv. a1,en,PENDING
somewhat adv. b2,en,PENDING
"somewhere adv., pron. a2",en,PENDING
son n. a1,en,PENDING
song n. a1,en,PENDING
soon adv. a1,en,PENDING
"sorry adj., exclam. a1",en,PENDING
"sort n. a2, v. b1",en,PENDING
soul n. b2,en,PENDING
"sound n., v. a1",en,PENDING
soup n. a1,en,PENDING
source n. a2,en,PENDING
"south n., adj., adv. a1",en,PENDING
southern adj. b1,en,PENDING
space n. a1,en,PENDING
speak v. a1,en,PENDING
speaker n. a2,en,PENDING
special adj. a1,en,PENDING
"specialist n., adj. b2",en,PENDING
species n. b2,en,PENDING
specific adj. a2,en,PENDING
specifically adv. b1,en,PENDING
speech n. a2,en,PENDING
"speed n. a2, v. b2",en,PENDING
spell v. a1,en,PENDING
spelling n. a1,en,PENDING
spend v. a1,en,PENDING
spending n. b1,en,PENDING
spicy adj. b1,en,PENDING
spider n. a2,en,PENDING
spirit n. b1,en,PENDING
spiritual adj. b2,en,PENDING
"split v., n. b2",en,PENDING
spoken adj. b1,en,PENDING
"sponsor v., n. b2",en,PENDING
spoon n. a2,en,PENDING
sport n. a1,en,PENDING
"spot n. b1, v. b2",en,PENDING
"spread v. b1, n. b2",en,PENDING
"spring n. a1, v. b1",en,PENDING
"square adj., n. a2",en,PENDING
stable adj. b2,en,PENDING
stadium n. b1,en,PENDING
staff n. b1,en,PENDING
"stage n. a2, v. b2",en,PENDING
stair n. a2,en,PENDING
stamp n. a2,en,PENDING
"stand v. a1, n. b2",en,PENDING
"standard n., adj. b1",en,PENDING
"star n. a1, v. a2",en,PENDING
stare v. b2,en,PENDING
"start v. a1, n. a2",en,PENDING
"state n. a2, adj., v. b1",en,PENDING
statement n. a1,en,PENDING
station n. a1,en,PENDING
statistic n. b1,en,PENDING
statue n. b1,en,PENDING
status n. b2,en,PENDING
"stay v. a1, n. a2",en,PENDING
steady adj. b2,en,PENDING
steal v. a2,en,PENDING
steel n. b2,en,PENDING
steep adj. b2,en,PENDING
"step n. a2, v. b2",en,PENDING
stick n. b1,en,PENDING
stick piece of wood n. b1,en,PENDING
stick push attach v. b1,en,PENDING
stick push into v. b1,en,PENDING
stick v. b1,en,PENDING
sticky adj. b2,en,PENDING
stiff adj. b2,en,PENDING
"still adv. a1, adj. b1",en,PENDING
stock n. b2,en,PENDING
stomach n. a2,en,PENDING
stone n. a2,en,PENDING
"stop v., n. a1",en,PENDING
"store n. a2, v. b1",en,PENDING
storm n. a2,en,PENDING
story n. a1,en,PENDING
"straight adv., adj. a2",en,PENDING
strange adj. a2,en,PENDING
stranger n. b1,en,PENDING
strategy n. a2,en,PENDING
stream n. b2,en,PENDING
street n. a1,en,PENDING
strength n. b1,en,PENDING
"stress n., v. a2",en,PENDING
"stretch v., n. b2",en,PENDING
strict adj. b2,en,PENDING
"strike v., n. b2",en,PENDING
string n. b1,en,PENDING
strong adj. a1,en,PENDING
strongly adv. b1,en,PENDING
"structure n. a2, v. b2",en,PENDING
"struggle v., n. b2",en,PENDING
student n. a1,en,PENDING
studio n. b1,en,PENDING
"study n., v. a1",en,PENDING
"stuff n. b1, v. b2",en,PENDING
stupid adj. a2,en,PENDING
style n. a1,en,PENDING
"subject n. a1, adj. b2",en,PENDING
submit v. b2,en,PENDING
substance n. b1,en,PENDING
succeed v. a2,en,PENDING
success n. a1,en,PENDING
successful adj. a2,en,PENDING
successfully adv. b1,en,PENDING
such det. a2,en,PENDING
such pron. a2,en,PENDING
sudden adj. b1,en,PENDING
suddenly adv. a2,en,PENDING
suffer v. b1,en,PENDING
sugar n. a1,en,PENDING
suggest v. a2,en,PENDING
suggestion n. a2,en,PENDING
"suit n. a2, v. b1",en,PENDING
suitable adj. b1,en,PENDING
"sum n., v. b2",en,PENDING
summarize v. b1,en,PENDING
summary n. b1,en,PENDING
summer n. a1,en,PENDING
sun n. a1,en,PENDING
sunday n. a1,en,PENDING
supermarket n. a1,en,PENDING
"supply n., v. b1",en,PENDING
"support v., n. a2",en,PENDING
supporter n. b1,en,PENDING
suppose v. a2,en,PENDING
"sure adj. a1, adv. a2",en,PENDING
surely adv. b1,en,PENDING
surface n. b1,en,PENDING
surgery n. b2,en,PENDING
"surprise n., v. a2",en,PENDING
surprised adj. a2,en,PENDING
surprising adj. a2,en,PENDING
surround v. b2,en,PENDING
surrounding adj. b2,en,PENDING
"survey n. a2, v. b2",en,PENDING
survive v. b1,en,PENDING
